CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel,SatisfactionScore
9264,64,Male,Trainer1,92192,2,7,20,Low,Bronze,72.7
9265,68,Female,Trainer3,97016,4,1,19,Medium,Gold,84.82
9266,37,Female,Trainer3,107193,10,6,16,High,Silver,100
9267,19,Female,Trainer1,83393,6,6,14,Medium,Silver,97.75
9268,68,Male,Trainer4,117304,6,6,9,High,Gold,100
9269,58,Male,Trainer2,72232,6,4,5,Medium,Bronze,73.61
9270,36,Male,Trainer1,73818,5,10,9,Medium,Bronze,100
9271,54,Female,Trainer3,81587,7,6,8,Medium,Gold,100
9272,35,Male,Trainer3,71514,7,3,20,High,Silver,85.31
9273,33,Male,Trainer1,76238,5,2,11,High,Silver,62.28
9274,21,Male,Trainer4,33546,10,1,4,High,Silver,68.85
9275,29,Male,Trainer10,41752,3,3,9,Medium,Gold,48.36
9276,46,Female,Trainer2,35144,9,4,16,Low,Bronze,100
9277,24,Female,Trainer10,67079,7,3,16,Medium,Gold,69.6
9278,31,Female,Trainer2,104827,2,7,20,High,Silver,74.68
9279,29,Female,Trainer10,68740,3,2,10,Medium,Bronze,56.35
9280,52,Male,Trainer10,74304,9,2,3,High,Gold,75.23
9281,22,Female,Trainer2,77041,4,6,7,Medium,Bronze,72.87
9282,34,Male,Trainer2,103371,5,7,17,Medium,Silver,96.34
9283,59,Female,Trainer3,60221,1,8,8,High,Silver,78.41
9284,49,Female,Trainer4,93347,4,9,9,High,Bronze,100
9285,27,Male,Trainer4,80243,9,5,15,Low,Bronze,94.97
9286,60,Male,Trainer3,116084,9,8,1,High,Gold,100
9287,34,Female,Trainer10,34976,2,6,18,Low,Bronze,51.87
9288,22,Male,Trainer2,86977,2,7,8,Low,Bronze,82.14
9289,62,Female,Trainer1,104027,9,1,12,High,Bronze,100
9290,59,Male,Trainer10,67402,2,6,12,Medium,Gold,84.96
9291,26,Female,Trainer4,68056,6,8,12,Low,Bronze,95.26
9292,66,Female,Trainer2,62724,5,5,14,Medium,Gold,98.68
9293,50,Female,Trainer3,35469,2,9,2,Medium,Bronze,89.02
9294,53,Female,Trainer10,41273,7,3,19,High,Gold,84.87
9295,53,Male,Trainer1,100213,9,3,19,Medium,Gold,100
9296,35,Male,Trainer10,68440,2,10,6,High,Bronze,85.78
9297,26,Female,Trainer3,48019,2,7,3,High,Gold,66.54
9298,46,Female,Trainer1,57654,5,9,7,Medium,Silver,91.7
9299,67,Female,Trainer10,30676,7,6,15,High,Silver,100
9300,31,Male,Trainer3,71187,1,6,2,High,Bronze,47.04
9301,42,Female,Trainer10,59617,4,2,16,Medium,Bronze,54.76
9302,32,Male,Trainer2,102897,9,10,15,Low,Silver,100
9303,23,Male,Trainer10,108803,1,3,8,Medium,Bronze,78.63
9304,59,Female,Trainer3,113817,7,5,15,Medium,Bronze,100
9305,46,Male,Trainer4,76455,5,2,13,High,Bronze,60.13
9306,32,Female,Trainer3,113175,3,6,17,Low,Gold,98.52
9307,46,Female,Trainer10,93606,5,8,14,Medium,Bronze,100
9308,21,Male,Trainer2,98851,5,6,20,Low,Silver,100
9309,35,Male,Trainer4,45030,3,4,11,Medium,Silver,64.03
9310,67,Female,Trainer3,46648,9,7,3,High,Silver,100
9311,66,Male,Trainer4,69838,10,10,18,Medium,Silver,100
9312,61,Male,Trainer2,80644,2,5,3,Medium,Silver,74.15
9313,56,Male,Trainer1,115090,1,3,18,Low,Gold,73.15
9314,33,Female,Trainer4,115596,8,9,11,Low,Gold,100
9315,28,Female,Trainer3,88001,3,6,19,Low,Bronze,87.7
9316,31,Male,Trainer2,51427,2,6,20,High,Gold,78.29
9317,20,Female,Trainer3,70093,10,3,15,Low,Gold,100
9318,68,Female,Trainer2,38586,1,5,14,Low,Gold,68.12
9319,67,Male,Trainer3,36809,7,2,11,High,Gold,72.05
9320,59,Male,Trainer2,57859,7,9,11,Medium,Silver,100
9321,55,Male,Trainer10,89096,4,2,17,High,Gold,84.37
9322,62,Female,Trainer3,82873,5,4,6,Low,Gold,93.7
9323,59,Female,Trainer2,103375,10,8,18,Medium,Bronze,100
9324,35,Male,Trainer1,110437,1,9,6,Medium,Bronze,81.51
9325,37,Female,Trainer2,90696,3,10,2,Low,Gold,100
9326,65,Female,Trainer1,92935,1,5,15,High,Gold,77.22
9327,42,Female,Trainer4,104396,9,10,3,Medium,Gold,100
9328,55,Male,Trainer2,31698,10,8,19,High,Gold,100
9329,30,Female,Trainer4,55139,1,3,7,Low,Gold,45.43
9330,21,Female,Trainer4,100771,7,9,8,Medium,Bronze,100
9331,31,Male,Trainer10,89888,5,7,19,Low,Bronze,100
9332,50,Female,Trainer2,74244,4,6,1,Low,Gold,62.93
9333,45,Female,Trainer10,47291,4,2,19,High,Silver,61.26
9334,69,Male,Trainer10,85282,4,10,4,Medium,Bronze,100
9335,54,Female,Trainer4,85558,9,9,14,Medium,Silver,100
9336,25,Male,Trainer3,81910,6,9,17,High,Gold,100
9337,61,Female,Trainer4,38276,10,5,8,High,Bronze,100
9338,51,Female,Trainer4,40804,10,2,18,Low,Gold,92.07
9339,61,Male,Trainer1,43648,6,3,17,Low,Gold,78.82
9340,22,Male,Trainer3,31603,1,5,18,Medium,Gold,61.14
9341,22,Male,Trainer4,36316,7,4,3,Low,Gold,70.41
9342,48,Female,Trainer3,59296,8,2,14,High,Silver,86.3
9343,62,Female,Trainer1,40183,2,10,5,High,Gold,100
9344,26,Male,Trainer3,111592,4,6,5,Medium,Gold,89.37
9345,59,Male,Trainer2,42561,5,1,9,Medium,Gold,55.85
9346,49,Male,Trainer1,102286,7,6,19,High,Bronze,99.24
9347,50,Female,Trainer3,75615,3,9,20,Low,Bronze,100
9348,20,Female,Trainer10,61528,8,1,2,Low,Bronze,54.34
9349,47,Male,Trainer3,94318,2,6,20,Medium,Bronze,85.81
9350,67,Female,Trainer1,70604,9,7,16,Medium,Silver,100
9351,29,Female,Trainer10,101912,5,4,5,Low,Bronze,66.54
9352,46,Female,Trainer3,62016,4,4,3,Low,Bronze,67.99
9353,20,Male,Trainer3,101193,5,3,7,Low,Silver,77.19
9354,43,Female,Trainer1,100601,10,8,11,High,Gold,100
9355,47,Male,Trainer10,62647,4,7,2,Medium,Gold,72.3
9356,26,Male,Trainer10,111584,6,3,14,Low,Bronze,83.16
9357,43,Male,Trainer3,41943,10,7,4,High,Bronze,100
9358,19,Male,Trainer2,98732,5,8,14,Medium,Silver,79.88
9359,20,Male,Trainer1,112177,4,10,6,Medium,Bronze,100
9360,63,Male,Trainer1,112612,5,2,14,High,Gold,84.65
9361,21,Female,Trainer4,39934,2,9,12,Low,Bronze,78.22
9362,42,Male,Trainer10,95590,10,9,13,Low,Gold,100
9363,68,Female,Trainer10,118731,2,10,20,High,Bronze,100
9364,30,Female,Trainer4,80949,9,7,4,Low,Bronze,100
9365,56,Female,Trainer3,32471,5,5,6,Medium,Silver,64.38
9366,61,Female,Trainer3,111858,8,10,6,Low,Bronze,100
9367,52,Male,Trainer1,118527,9,8,18,High,Gold,100
9368,40,Female,Trainer3,82982,1,9,13,High,Bronze,92.65
9369,26,Male,Trainer2,48038,3,7,20,Low,Bronze,78.1
9370,19,Male,Trainer2,83441,10,8,10,High,Gold,100
9371,58,Female,Trainer2,97836,10,7,8,Low,Bronze,100
9372,61,Male,Trainer4,59698,8,1,11,Medium,Silver,84.43
9373,48,Female,Trainer2,119335,2,7,17,Low,Bronze,100
9374,61,Male,Trainer4,105402,10,6,13,Medium,Bronze,100
9375,64,Male,Trainer1,40862,8,9,14,Low,Bronze,100
9376,19,Male,Trainer1,57288,10,1,19,Low,Gold,96.77
9377,49,Female,Trainer2,96369,1,1,11,High,Silver,47.55
9378,35,Female,Trainer4,88504,6,5,2,Low,Bronze,92.15
9379,30,Male,Trainer2,48618,6,6,1,Low,Gold,77.95
9380,63,Male,Trainer3,109453,9,6,1,Medium,Gold,100
9381,22,Female,Trainer4,66246,5,6,7,Low,Silver,80.96
9382,59,Male,Trainer4,88343,8,1,9,High,Bronze,94.88
9383,61,Female,Trainer4,58288,10,4,1,High,Silver,98.74
9384,27,Female,Trainer4,101178,7,6,18,Low,Gold,100
9385,60,Female,Trainer3,113663,7,2,7,Low,Silver,86.63
9386,42,Female,Trainer2,80716,1,7,10,Low,Silver,80.32
9387,51,Male,Trainer1,118166,8,5,7,Low,Silver,100
9388,54,Female,Trainer10,111646,6,3,5,High,Bronze,84.91
9389,47,Female,Trainer10,54070,2,8,5,High,Silver,69.68
9390,24,Female,Trainer4,97749,3,1,14,High,Bronze,63.2
9391,23,Female,Trainer4,46387,7,2,18,High,Gold,74.03
9392,20,Male,Trainer1,99883,9,10,4,High,Bronze,100
9393,30,Female,Trainer10,119335,5,9,3,High,Silver,100
9394,20,Male,Trainer4,30471,2,6,4,High,Silver,64.4
9395,43,Female,Trainer3,53453,10,5,18,High,Gold,100
9396,41,Female,Trainer10,73506,1,10,17,Medium,Bronze,91.9
9397,23,Male,Trainer3,97849,2,9,8,Low,Silver,94.9
9398,60,Female,Trainer1,55835,6,10,15,High,Bronze,100
9399,66,Male,Trainer1,35747,9,5,18,High,Bronze,100
9400,59,Female,Trainer10,84824,2,3,3,High,Silver,64.83
9401,29,Male,Trainer2,62518,7,1,18,High,Bronze,62.83
9402,66,Male,Trainer10,94992,5,6,13,Medium,Silver,100
9403,53,Male,Trainer3,109379,2,7,20,High,Bronze,95.89
9404,19,Male,Trainer2,52277,6,3,14,Medium,Gold,79.07
9405,28,Male,Trainer3,60037,4,9,12,High,Bronze,100
9406,56,Female,Trainer3,113709,4,2,15,Medium,Silver,84.06
9407,51,Male,Trainer3,56639,5,4,4,High,Silver,79.31
9408,43,Male,Trainer4,33169,1,1,9,Medium,Silver,34.65
9409,35,Female,Trainer2,47179,5,2,12,High,Gold,61.43
9410,38,Male,Trainer4,53442,2,6,16,High,Bronze,72.55
9411,53,Female,Trainer4,107413,8,7,20,Low,Gold,100
9412,57,Female,Trainer3,37737,9,1,19,High,Gold,82.01
9413,69,Male,Trainer1,59289,9,7,13,High,Silver,100
9414,63,Male,Trainer10,114564,10,8,14,High,Bronze,100
9415,61,Male,Trainer1,50866,6,2,16,Medium,Silver,63.45
9416,39,Male,Trainer3,111440,9,3,12,High,Gold,100
9417,47,Male,Trainer10,30903,10,10,5,Low,Silver,100
9418,67,Male,Trainer10,66265,7,7,12,High,Gold,100
9419,60,Female,Trainer3,51787,3,2,15,Low,Gold,70.3
9420,47,Female,Trainer4,109850,7,10,18,Medium,Bronze,100
9421,25,Female,Trainer10,111587,7,5,4,Medium,Bronze,90.6
9422,51,Female,Trainer10,51581,3,8,19,High,Silver,89.74
9423,64,Male,Trainer10,105939,4,1,10,High,Gold,73.14
9424,26,Male,Trainer10,42512,5,2,15,High,Bronze,55.33
9425,68,Female,Trainer2,50516,7,8,1,Low,Silver,95.93
9426,37,Male,Trainer4,74001,5,8,4,High,Gold,74.82
9427,57,Male,Trainer2,59457,8,4,7,Low,Gold,97.25
9428,42,Female,Trainer2,93944,10,2,7,High,Gold,97.12
9429,36,Female,Trainer3,33601,2,4,12,Low,Bronze,50.92
9430,22,Female,Trainer4,31220,5,9,16,High,Gold,80.49
9431,28,Female,Trainer1,58747,7,4,16,Low,Bronze,81.25
9432,32,Male,Trainer4,34856,9,9,18,Low,Gold,100
9433,25,Female,Trainer1,78751,2,7,3,Low,Silver,76.25
9434,36,Male,Trainer10,85233,8,7,1,Medium,Silver,100
9435,40,Female,Trainer1,80964,10,6,3,High,Bronze,100
9436,44,Female,Trainer1,97855,1,10,5,Medium,Silver,100
9437,57,Female,Trainer1,63443,6,2,12,Medium,Silver,77.69
9438,49,Male,Trainer10,79250,1,9,6,Low,Silver,91
9439,43,Male,Trainer10,84355,6,4,17,High,Silver,100
9440,44,Male,Trainer2,46481,10,10,3,Low,Gold,100
9441,36,Male,Trainer1,105283,2,2,12,High,Bronze,54.33
9442,67,Female,Trainer4,96796,3,9,11,Low,Gold,100
9443,59,Female,Trainer3,113094,3,5,4,Medium,Silver,81.4
9444,46,Female,Trainer2,99624,10,6,2,Low,Gold,100
9445,56,Female,Trainer1,45648,6,7,20,High,Silver,96.16
9446,58,Male,Trainer2,102754,10,4,8,Medium,Silver,100
9447,50,Female,Trainer1,83932,4,3,10,Medium,Silver,88.97
9448,36,Female,Trainer1,83699,8,9,15,Low,Gold,100
9449,54,Female,Trainer2,112991,6,2,7,High,Gold,78.04
9450,36,Male,Trainer1,73633,4,6,15,Low,Bronze,80.97
9451,50,Male,Trainer1,49534,1,3,16,Low,Bronze,66.96
9452,64,Male,Trainer3,88698,10,9,16,High,Silver,100
9453,33,Female,Trainer4,118388,6,2,16,Medium,Bronze,70.43
9454,40,Male,Trainer10,33263,10,3,18,High,Gold,100
9455,24,Male,Trainer3,113690,8,9,2,Low,Bronze,100
9456,43,Female,Trainer10,30945,9,5,1,High,Bronze,95.26
9457,49,Male,Trainer10,32952,8,3,1,Low,Bronze,98.03
9458,29,Female,Trainer4,38235,9,5,11,Medium,Gold,87.27
9459,25,Female,Trainer3,56335,9,5,12,Low,Bronze,100
9460,22,Male,Trainer1,78660,7,6,18,High,Gold,88.99
9461,59,Female,Trainer4,114184,6,9,12,High,Bronze,100
9462,45,Female,Trainer1,80879,3,5,19,Medium,Bronze,61.88
9463,22,Female,Trainer1,43367,10,10,11,Low,Bronze,100
9464,66,Female,Trainer1,116993,3,1,5,Low,Gold,70.05
9465,43,Male,Trainer1,112954,6,3,20,Low,Silver,93.59
9466,22,Female,Trainer3,89102,9,9,6,High,Gold,100
9467,39,Male,Trainer10,30104,6,8,19,Low,Silver,100
9468,32,Female,Trainer10,60695,8,6,17,Low,Bronze,100
9469,30,Female,Trainer3,58625,8,4,11,Low,Gold,88.98
9470,45,Female,Trainer10,95237,5,1,1,Medium,Silver,39.48
9471,50,Female,Trainer4,99200,5,1,18,Low,Bronze,73.28
9472,60,Female,Trainer1,82054,3,10,20,Medium,Bronze,100
9473,40,Female,Trainer1,75605,1,10,3,Low,Silver,84.96
9474,50,Female,Trainer1,90023,5,4,5,High,Gold,79.33
9475,60,Male,Trainer2,46027,10,7,2,Medium,Bronze,100
9476,35,Male,Trainer4,97590,9,4,14,Medium,Bronze,100
9477,67,Male,Trainer2,81841,10,8,13,Low,Bronze,100
9478,47,Female,Trainer3,55793,9,9,2,Medium,Bronze,100
9479,43,Male,Trainer2,98245,10,7,5,High,Bronze,100
9480,33,Female,Trainer10,74985,9,5,4,Medium,Gold,100
9481,30,Male,Trainer10,99504,1,7,10,Low,Silver,78.91
9482,56,Male,Trainer4,31633,8,10,18,High,Silver,100
9483,50,Female,Trainer2,103764,8,6,9,High,Bronze,100
9484,43,Female,Trainer2,60008,10,3,12,Medium,Bronze,91.11
9485,65,Female,Trainer1,53178,7,6,8,High,Bronze,100
9486,18,Female,Trainer4,51052,9,2,1,Low,Gold,80.51
9487,66,Female,Trainer1,116669,1,5,19,Medium,Silver,75.43
9488,55,Male,Trainer4,36727,2,7,1,Low,Silver,63.64
9489,19,Female,Trainer4,39808,9,9,6,High,Bronze,100
9490,66,Female,Trainer2,73084,8,1,14,High,Silver,83.65
9491,23,Female,Trainer1,112798,10,2,17,High,Gold,100
9492,63,Male,Trainer3,98870,4,8,4,Medium,Bronze,100
9493,67,Female,Trainer1,81790,4,3,17,High,Bronze,73.3
9494,55,Male,Trainer3,96984,6,6,11,Medium,Silver,100
9495,59,Male,Trainer10,91198,5,2,18,High,Silver,84.78
9496,41,Male,Trainer4,44429,8,9,4,High,Silver,100
9497,35,Male,Trainer1,59881,7,9,15,Low,Bronze,100
9498,44,Female,Trainer4,91486,10,5,5,Low,Silver,100
9499,58,Female,Trainer1,37971,8,5,15,Medium,Bronze,100
9500,25,Female,Trainer10,80302,2,2,7,High,Gold,38.41
9501,45,Female,Trainer1,86397,6,3,16,Medium,Bronze,86.32
9502,27,Male,Trainer10,95888,7,2,19,High,Silver,80.62
9503,34,Male,Trainer4,117609,10,5,2,Medium,Bronze,100
9504,46,Female,Trainer2,85030,1,3,16,Low,Bronze,50.62
9505,23,Female,Trainer3,34686,2,1,13,Medium,Gold,45.12
9506,31,Female,Trainer4,112149,10,10,16,Medium,Gold,100
9507,39,Male,Trainer2,30320,7,10,17,High,Gold,100
9508,23,Male,Trainer4,48917,6,9,17,Medium,Gold,100
9509,43,Male,Trainer4,82890,4,5,9,Low,Silver,85.1
9510,56,Female,Trainer1,75133,4,3,19,Medium,Gold,73.23
9511,29,Male,Trainer10,88967,3,3,19,Medium,Bronze,50.53
9512,52,Male,Trainer10,110617,5,5,3,Medium,Silver,72.95
9513,31,Male,Trainer1,36987,5,8,20,Medium,Silver,100
9514,39,Female,Trainer1,30808,9,2,9,High,Bronze,83
9515,68,Male,Trainer4,107385,10,5,10,Medium,Silver,100
9516,40,Female,Trainer10,113753,9,7,19,Medium,Gold,100
9517,65,Female,Trainer4,34514,7,7,16,High,Gold,100
9518,24,Female,Trainer2,112736,8,9,14,Low,Silver,100
9519,57,Male,Trainer2,52933,1,1,12,Low,Bronze,42.76
9520,67,Female,Trainer1,75476,8,3,7,High,Silver,100
9521,42,Male,Trainer10,65131,5,1,12,High,Silver,59.64
9522,30,Male,Trainer2,107835,9,7,18,Medium,Gold,100
9523,38,Female,Trainer10,41049,1,4,3,Low,Gold,37.62
9524,58,Female,Trainer10,75919,1,4,11,Medium,Silver,71.81
9525,27,Female,Trainer3,45440,1,6,19,Low,Silver,57.16
9526,26,Male,Trainer2,85169,6,2,15,Medium,Gold,86.41
9527,32,Female,Trainer2,98510,5,3,9,Medium,Gold,99.51
9528,69,Male,Trainer4,106563,1,8,9,Medium,Bronze,91.21
9529,19,Female,Trainer4,83892,4,9,20,High,Silver,74.75
9530,42,Male,Trainer10,32247,9,1,17,Medium,Silver,91.69
9531,30,Female,Trainer1,45631,7,2,18,Low,Gold,71.52
9532,51,Female,Trainer4,96107,5,5,6,High,Gold,93.63
9533,68,Male,Trainer4,101263,4,3,13,Medium,Gold,87.02
9534,51,Female,Trainer10,90930,1,4,11,High,Bronze,78.37
9535,52,Female,Trainer2,110584,7,9,13,Medium,Silver,100
9536,55,Female,Trainer4,66067,2,1,10,Medium,Gold,47.37
9537,20,Female,Trainer1,84816,2,7,16,Medium,Bronze,71.17
9538,59,Male,Trainer10,75381,6,4,16,High,Silver,92.5
9539,23,Male,Trainer2,53135,7,9,14,High,Gold,100
9540,65,Male,Trainer3,98881,9,9,6,High,Bronze,100
9541,66,Male,Trainer1,51763,3,9,20,Medium,Gold,100
9542,36,Male,Trainer2,118235,4,3,10,Medium,Gold,85.9
9543,20,Female,Trainer10,40587,6,8,18,Low,Silver,97.94
9544,35,Male,Trainer3,42962,9,7,18,Medium,Silver,100
9545,56,Female,Trainer1,103313,7,2,19,High,Gold,95.8
9546,26,Male,Trainer4,110417,10,1,6,Medium,Silver,97.58
9547,69,Female,Trainer4,97696,10,10,10,Medium,Bronze,100
9548,29,Male,Trainer1,34260,2,2,9,Low,Gold,31.6
9549,22,Female,Trainer4,39696,4,4,10,High,Silver,78.98
9550,20,Male,Trainer10,105748,2,9,11,Medium,Bronze,82.85
9551,28,Female,Trainer1,58859,2,8,11,Low,Gold,94.35
9552,47,Female,Trainer1,58438,10,7,3,Medium,Gold,100
9553,21,Female,Trainer4,66746,3,8,11,Low,Silver,96.07
9554,22,Female,Trainer1,53154,7,3,14,Low,Bronze,84.57
9555,18,Female,Trainer3,108905,8,4,19,Medium,Silver,100
9556,44,Male,Trainer1,102280,8,8,19,Medium,Silver,100
9557,45,Female,Trainer4,62839,4,7,3,Low,Bronze,73.82
9558,46,Female,Trainer4,52149,7,4,9,Medium,Bronze,100
9559,35,Female,Trainer4,106375,7,7,5,Medium,Silver,100
9560,29,Male,Trainer4,61443,6,1,2,Low,Silver,50.57
9561,30,Female,Trainer10,35378,9,6,6,High,Gold,100
9562,58,Female,Trainer4,72856,1,2,9,Low,Gold,58.75
9563,19,Male,Trainer3,107625,5,9,19,Medium,Bronze,100
9564,54,Male,Trainer1,104774,6,9,7,Low,Bronze,100
9565,62,Female,Trainer2,66536,2,8,10,Medium,Bronze,79.2
9566,33,Female,Trainer2,40322,6,9,11,High,Silver,96.74
9567,65,Male,Trainer10,31664,3,4,1,High,Gold,63.88
9568,41,Female,Trainer2,119858,9,7,19,Medium,Silver,100
9569,52,Female,Trainer4,109872,4,5,9,Low,Bronze,91.94
9570,39,Female,Trainer2,73374,7,3,9,Low,Bronze,79.49
9571,53,Male,Trainer3,54219,4,2,6,Low,Bronze,62.47
9572,28,Female,Trainer4,37151,1,8,10,Low,Silver,61.57
9573,63,Female,Trainer2,73076,1,6,9,Medium,Gold,68.2
9574,46,Male,Trainer4,96130,3,9,4,High,Gold,100
9575,52,Male,Trainer10,89179,1,6,6,Low,Gold,93.23
9576,65,Male,Trainer3,35004,4,7,7,Medium,Bronze,82.02
9577,32,Female,Trainer1,62733,8,4,14,High,Silver,92.53
9578,48,Female,Trainer4,94711,10,5,4,High,Silver,100
9579,59,Male,Trainer3,95104,10,5,2,Medium,Bronze,100
9580,58,Female,Trainer10,110664,6,9,17,Low,Silver,100
9581,60,Male,Trainer10,94075,6,3,11,Low,Silver,94.87
9582,33,Female,Trainer3,57130,2,9,10,Medium,Gold,52.38
9583,27,Female,Trainer2,64029,9,10,6,Low,Silver,100
9584,66,Female,Trainer3,67148,8,4,16,High,Gold,100
9585,49,Female,Trainer2,92698,7,8,11,Low,Silver,100
9586,68,Female,Trainer2,118438,4,6,10,High,Silver,100
9587,19,Female,Trainer3,73969,4,7,1,High,Gold,66.87
9588,41,Male,Trainer10,45137,10,3,16,Low,Bronze,73.01
9589,40,Female,Trainer1,101226,10,1,19,Low,Bronze,96.73
9590,19,Male,Trainer1,109072,4,2,11,High,Gold,67.53
9591,55,Female,Trainer3,83696,9,5,4,Low,Bronze,100
9592,48,Male,Trainer4,39417,9,3,13,Medium,Silver,81.89
9593,68,Male,Trainer3,45381,9,2,1,Low,Bronze,85.62
9594,57,Female,Trainer1,45028,5,5,12,High,Bronze,75.94
9595,43,Female,Trainer3,110086,9,3,19,Low,Gold,100
9596,46,Female,Trainer10,68146,1,6,10,Medium,Gold,79.77
9597,20,Male,Trainer1,33757,8,2,10,Medium,Gold,85.84
9598,31,Female,Trainer1,57000,4,9,4,Medium,Bronze,94.58
9599,42,Female,Trainer1,55816,5,7,9,Medium,Bronze,89.72
9600,65,Female,Trainer10,49624,8,5,4,Medium,Gold,98.99
9601,18,Female,Trainer1,58221,8,4,9,Low,Bronze,76.65
9602,20,Male,Trainer4,109237,1,9,4,Medium,Silver,82.45
9603,43,Female,Trainer1,109300,10,2,12,High,Silver,100
9604,35,Male,Trainer3,117473,5,9,8,Low,Silver,100
9605,26,Male,Trainer4,52950,2,3,7,Low,Silver,42.98
9606,55,Female,Trainer2,103679,8,4,12,Medium,Gold,95.66
9607,40,Female,Trainer1,30938,8,3,19,Medium,Silver,84.96
9608,38,Male,Trainer2,63108,10,4,13,Low,Bronze,100
9609,18,Female,Trainer2,40023,2,7,19,Medium,Silver,78.91
9610,38,Male,Trainer10,37556,4,8,20,High,Bronze,95.64
9611,44,Male,Trainer3,59920,2,8,1,Low,Gold,75.14
9612,59,Female,Trainer3,45938,4,1,14,High,Bronze,77.32
9613,23,Female,Trainer2,100144,4,8,5,High,Silver,91.41
9614,61,Female,Trainer10,111726,8,7,15,Medium,Silver,100
9615,53,Male,Trainer4,36473,10,2,19,High,Silver,75.55
9616,45,Male,Trainer1,86670,9,6,9,Low,Gold,100
9617,62,Female,Trainer4,40219,8,1,8,Medium,Silver,79.54
9618,34,Female,Trainer1,34123,3,1,3,Low,Silver,28.94
9619,57,Male,Trainer2,68746,3,4,4,High,Silver,52.93
9620,69,Male,Trainer10,68453,7,2,12,High,Gold,92.24
9621,20,Female,Trainer10,102310,1,3,16,Medium,Silver,51.03
9622,29,Male,Trainer3,34490,9,6,5,High,Gold,97.91
9623,56,Female,Trainer3,43012,6,4,8,Medium,Bronze,66.31
9624,29,Male,Trainer4,38484,10,7,17,High,Bronze,100
9625,19,Female,Trainer3,72232,6,1,10,High,Silver,82.93
9626,63,Female,Trainer1,74449,7,3,3,Low,Bronze,67.29
9627,39,Male,Trainer10,70597,8,7,19,High,Gold,95.78
9628,40,Male,Trainer10,96505,8,1,2,High,Silver,90.9
9629,47,Female,Trainer2,74675,1,6,18,High,Gold,63.97
9630,22,Female,Trainer2,48686,5,5,18,Medium,Bronze,87.82
9631,26,Female,Trainer4,33279,3,4,7,Medium,Bronze,44.83
9632,38,Female,Trainer2,113127,3,3,11,High,Bronze,74.44
9633,28,Male,Trainer1,38594,4,9,8,Medium,Bronze,80.2
9634,22,Female,Trainer3,63806,9,10,1,Medium,Gold,100
9635,52,Male,Trainer3,114274,6,9,1,High,Silver,100
9636,44,Male,Trainer4,35272,6,3,16,Low,Silver,67.6
9637,66,Female,Trainer3,75259,4,10,12,Low,Silver,100
9638,19,Male,Trainer10,55568,4,6,11,High,Bronze,74.67
9639,41,Male,Trainer3,110967,2,1,13,Medium,Gold,44.1
9640,48,Female,Trainer2,54244,3,8,11,Low,Bronze,75.4
9641,50,Female,Trainer10,58738,10,6,19,High,Gold,95.86
9642,56,Female,Trainer2,98779,3,3,12,High,Gold,79.87
9643,47,Female,Trainer2,30805,4,5,14,Low,Gold,81.48
9644,63,Female,Trainer4,59372,8,8,11,Medium,Silver,100
9645,54,Male,Trainer4,59252,5,8,11,High,Gold,93
9646,68,Female,Trainer10,84317,6,4,16,Low,Gold,100
9647,45,Female,Trainer3,116118,6,7,8,Medium,Silver,100
9648,48,Male,Trainer1,104478,1,5,18,High,Silver,79.64
9649,28,Female,Trainer3,41295,8,10,5,High,Gold,100
9650,40,Female,Trainer10,50219,10,1,17,High,Silver,76.14
9651,19,Female,Trainer1,92866,1,4,2,Medium,Bronze,37.8
9652,57,Male,Trainer2,66378,8,7,8,Medium,Bronze,100
9653,58,Female,Trainer2,97028,3,9,12,High,Silver,97.43
9654,44,Female,Trainer1,37457,1,8,1,Low,Silver,67.77
9655,52,Female,Trainer2,108964,6,8,11,Low,Silver,100
9656,19,Female,Trainer3,73678,6,10,1,High,Bronze,86.1
9657,56,Female,Trainer4,50279,2,9,1,Low,Gold,69.83
9658,54,Male,Trainer3,85647,5,5,7,Low,Bronze,84.04
9659,38,Female,Trainer2,55161,5,9,6,Medium,Silver,98.12
9660,22,Female,Trainer4,65541,8,3,15,High,Silver,100
9661,69,Female,Trainer3,78690,7,7,19,Medium,Bronze,100
9662,62,Female,Trainer2,119936,3,4,18,Low,Bronze,93.28
9663,38,Female,Trainer3,33541,4,1,5,Low,Gold,50.62
9664,46,Male,Trainer2,53506,6,1,11,High,Silver,59.93
9665,37,Male,Trainer10,64492,7,6,14,Low,Silver,100
9666,55,Female,Trainer1,44242,5,3,16,Low,Silver,76.39
9667,37,Female,Trainer2,30594,6,8,7,Low,Gold,96.59
9668,67,Male,Trainer3,74826,8,7,8,Low,Bronze,95.42
9669,42,Male,Trainer2,107962,1,10,6,Low,Silver,94.94
9670,19,Male,Trainer2,69145,1,8,15,Low,Silver,79.89
9671,49,Female,Trainer3,51019,2,4,7,High,Bronze,53.58
9672,43,Male,Trainer3,75858,10,6,16,High,Bronze,100
9673,23,Female,Trainer4,61389,6,7,11,Low,Silver,75.74
9674,58,Female,Trainer2,73345,1,4,19,High,Bronze,80.56
9675,20,Male,Trainer10,76912,4,10,18,Medium,Bronze,94.71
9676,50,Female,Trainer1,96921,7,8,9,Low,Gold,100
9677,18,Female,Trainer2,111071,2,9,15,Low,Bronze,93.58
